               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 147,            0.043096,            0.067828,          3.2189e-08,             0.48667,             0.30481,             0.27978,            0.089399,            0.046306,             0.15854,          3.3763e-08,            0.007591,            0.007591,            0.007591
                 148,            0.043909,            0.070187,          3.2211e-08,             0.49412,             0.31016,             0.30792,             0.10163,            0.046358,             0.15712,          3.3989e-08,           0.0075745,           0.0075745,           0.0075745
                 149,            0.044086,            0.071959,          3.2193e-08,             0.50437,              0.3262,             0.29752,            0.096138,            0.046189,             0.15571,          3.3916e-08,            0.007558,            0.007558,            0.007558
                 150,            0.041878,            0.066553,          3.2373e-08,             0.44297,             0.30838,             0.29273,            0.091357,            0.045898,              0.1633,          3.3999e-08,           0.0075415,           0.0075415,           0.0075415
                 151,            0.042368,            0.069484,          3.2344e-08,             0.46338,             0.31907,             0.30699,            0.090256,            0.046142,              0.1608,          3.3936e-08,            0.007525,            0.007525,            0.007525
                 152,            0.042546,            0.072116,          3.2405e-08,              0.4512,             0.31907,               0.306,            0.093974,            0.046789,             0.17001,          3.4444e-08,           0.0075085,           0.0075085,           0.0075085
                 153,            0.042757,            0.069999,          3.2647e-08,              0.5181,             0.32196,             0.32192,             0.10167,             0.04584,             0.16616,          3.4374e-08,            0.007492,            0.007492,            0.007492
                 154,            0.041714,            0.066358,          3.2671e-08,             0.49656,             0.32526,             0.31039,            0.092806,            0.045575,               0.162,          3.4175e-08,           0.0074755,           0.0074755,           0.0074755
                 155,            0.041113,            0.064753,          3.2528e-08,             0.45327,             0.34046,             0.31109,            0.097173,            0.045548,             0.15926,          3.4014e-08,            0.007459,            0.007459,            0.007459
                 156,            0.043124,            0.069501,           3.258e-08,              0.4592,             0.35651,             0.30882,            0.098231,            0.045872,              0.1588,          3.4286e-08,           0.0074425,           0.0074425,           0.0074425
                 157,            0.042714,            0.068772,          3.2308e-08,             0.48763,             0.32911,             0.32183,             0.10452,            0.046225,             0.15966,          3.4013e-08,            0.007426,            0.007426,            0.007426
                 158,             0.04358,            0.073365,          3.2107e-08,             0.51614,             0.29412,             0.29611,            0.093049,            0.047067,             0.16707,          3.4132e-08,           0.0074095,           0.0074095,           0.0074095
                 159,            0.041829,            0.067498,          3.2412e-08,             0.46581,              0.3031,             0.30486,            0.097776,            0.045773,             0.16062,          3.4118e-08,            0.007393,            0.007393,            0.007393
                 160,             0.04196,            0.065657,           3.244e-08,             0.49863,             0.30137,             0.31393,             0.10358,            0.046839,              0.1629,          3.4086e-08,           0.0073765,           0.0073765,           0.0073765
                 161,            0.042081,            0.065875,          3.2267e-08,             0.49978,             0.31194,             0.29985,            0.093564,             0.04715,             0.16145,          3.4057e-08,             0.00736,             0.00736,             0.00736
                 162,             0.04097,            0.062915,          3.2403e-08,             0.49231,             0.33333,             0.32293,             0.11007,            0.047168,              0.1643,          3.4254e-08,           0.0073435,           0.0073435,           0.0073435
                 163,            0.042275,            0.065925,          3.2504e-08,              0.4787,             0.32977,              0.3074,             0.10198,            0.047011,             0.17144,          3.4415e-08,            0.007327,            0.007327,            0.007327
                 164,            0.042478,            0.069675,          3.2481e-08,             0.50698,             0.31551,             0.31213,            0.098342,            0.047686,             0.17315,          3.4783e-08,           0.0073105,           0.0073105,           0.0073105
                 165,             0.04175,            0.065848,          3.2636e-08,             0.49535,              0.3262,              0.3048,            0.088542,            0.047247,             0.16646,          3.4581e-08,            0.007294,            0.007294,            0.007294
                 166,            0.043075,            0.068417,          3.2486e-08,             0.48691,             0.33333,              0.3149,            0.094065,            0.046402,             0.16982,          3.4573e-08,           0.0072775,           0.0072775,           0.0072775
                 167,            0.042702,            0.066284,          3.2535e-08,             0.53676,             0.32086,             0.31657,             0.10438,            0.047145,             0.17065,          3.4738e-08,            0.007261,            0.007261,            0.007261
                 168,            0.042089,            0.065915,          3.2632e-08,             0.50719,              0.3262,             0.31313,             0.10208,            0.046489,             0.16818,          3.4752e-08,           0.0072445,           0.0072445,           0.0072445
                 169,            0.041718,            0.065575,          3.2664e-08,             0.49083,             0.32977,             0.30537,             0.09332,            0.047739,               0.177,          3.5153e-08,            0.007228,            0.007228,            0.007228
                 170,            0.041267,            0.063823,          3.2614e-08,             0.47443,             0.32181,             0.29698,            0.096643,            0.047262,             0.17507,          3.4752e-08,           0.0072115,           0.0072115,           0.0072115
                 171,            0.042523,             0.06613,          3.2608e-08,             0.53054,             0.32977,             0.31232,             0.10358,             0.04751,             0.17732,          3.4874e-08,            0.007195,            0.007195,            0.007195
                 172,            0.042853,            0.066874,          3.2439e-08,             0.46766,             0.32086,             0.30778,            0.097549,            0.047313,             0.17671,          3.4443e-08,           0.0071785,           0.0071785,           0.0071785
                 173,            0.040952,            0.062868,          3.2414e-08,              0.4845,             0.32669,             0.31109,            0.099919,            0.045987,              0.1632,          3.3983e-08,            0.007162,            0.007162,            0.007162
                 174,            0.041568,            0.065343,          3.2364e-08,             0.51908,             0.32086,             0.31312,             0.10491,            0.046426,             0.17424,          3.4202e-08,           0.0071455,           0.0071455,           0.0071455
                 175,             0.04183,            0.063447,          3.2437e-08,             0.54331,             0.31597,             0.31361,             0.10465,            0.046245,             0.16984,          3.4355e-08,            0.007129,            0.007129,            0.007129
                 176,            0.041496,            0.062285,          3.2383e-08,             0.56051,             0.31729,             0.32333,             0.10715,            0.046655,             0.16753,          3.4417e-08,           0.0071125,           0.0071125,           0.0071125
                 177,            0.041333,            0.063618,          3.2442e-08,             0.49074,             0.34225,             0.31796,             0.10096,            0.047752,             0.17523,          3.4882e-08,            0.007096,            0.007096,            0.007096
                 178,            0.042066,            0.064682,          3.2378e-08,             0.53974,             0.31907,             0.32466,             0.10071,            0.047806,             0.16366,          3.4379e-08,           0.0070795,           0.0070795,           0.0070795
                 179,             0.04097,            0.064398,          3.2377e-08,             0.46182,             0.34759,             0.30442,            0.092733,            0.048015,             0.17468,          3.4727e-08,            0.007063,            0.007063,            0.007063
                 180,            0.042595,            0.063981,          3.2222e-08,             0.54512,             0.31907,             0.32092,             0.10124,            0.047855,             0.18064,           3.469e-08,           0.0070465,           0.0070465,           0.0070465
                 181,            0.042506,             0.06638,          3.2221e-08,             0.51743,             0.32442,             0.32102,             0.10044,            0.047968,             0.17771,          3.4411e-08,             0.00703,             0.00703,             0.00703
                 182,            0.041634,            0.063593,          3.2187e-08,             0.45735,             0.29947,             0.29535,            0.094578,            0.047047,             0.17639,          3.4296e-08,           0.0070135,           0.0070135,           0.0070135
                 183,            0.041366,             0.06195,           3.224e-08,             0.49841,             0.29234,             0.29841,            0.094096,            0.047434,             0.18065,          3.4532e-08,            0.006997,            0.006997,            0.006997
                 184,            0.040787,            0.060963,          3.2182e-08,             0.48717,             0.29768,             0.28842,            0.088409,             0.04763,             0.18406,          3.4967e-08,           0.0069805,           0.0069805,           0.0069805
                 185,            0.041216,            0.060541,          3.2222e-08,             0.45393,             0.33192,              0.3027,            0.099498,            0.046651,             0.17259,          3.4255e-08,            0.006964,            0.006964,            0.006964
                 186,            0.041264,            0.059216,          3.2389e-08,             0.50876,             0.32676,             0.32815,             0.10408,            0.046225,             0.17134,          3.4509e-08,           0.0069475,           0.0069475,           0.0069475
                 187,            0.041096,            0.064444,          3.2419e-08,             0.46027,             0.31618,             0.28998,            0.092725,            0.047007,              0.1763,           3.465e-08,            0.006931,            0.006931,            0.006931
                 188,             0.04091,            0.062621,          3.2327e-08,             0.51881,             0.33155,              0.3278,             0.10365,            0.045727,             0.16767,           3.416e-08,           0.0069145,           0.0069145,           0.0069145
                 189,             0.04019,            0.060655,           3.217e-08,             0.51158,             0.32487,             0.31008,             0.10286,            0.046277,             0.18099,          3.4662e-08,            0.006898,            0.006898,            0.006898
                 190,            0.040886,            0.062713,          3.2407e-08,             0.51558,              0.3396,             0.31814,             0.10788,              0.0462,             0.17109,          3.4316e-08,           0.0068815,           0.0068815,           0.0068815
                 191,            0.041997,            0.066889,          3.2254e-08,              0.4668,             0.36049,             0.31085,             0.10259,            0.046609,             0.17694,          3.4427e-08,            0.006865,            0.006865,            0.006865
                 192,            0.040075,            0.060323,           3.227e-08,             0.53208,              0.3081,             0.29619,            0.092703,            0.048022,              0.1809,          3.4554e-08,           0.0068485,           0.0068485,           0.0068485
                 193,            0.040702,            0.059736,          3.2295e-08,             0.52041,             0.31729,             0.30517,             0.10055,            0.047385,             0.18933,          3.5091e-08,            0.006832,            0.006832,            0.006832
                 194,            0.040777,             0.06462,          3.2411e-08,              0.4181,             0.36542,             0.30956,            0.098618,            0.047659,             0.18044,          3.4933e-08,           0.0068155,           0.0068155,           0.0068155
                 195,            0.040589,            0.063912,          3.2397e-08,             0.49727,              0.3262,             0.31241,             0.10307,            0.047633,             0.17946,           3.482e-08,            0.006799,            0.006799,            0.006799
                 196,            0.040345,             0.06119,          3.2277e-08,             0.52582,             0.34789,             0.32918,             0.10929,            0.046294,             0.16825,          3.4201e-08,           0.0067825,           0.0067825,           0.0067825
                 197,            0.040973,             0.06059,          3.2312e-08,             0.58341,             0.32799,              0.3325,             0.10346,            0.046913,             0.18068,           3.446e-08,            0.006766,            0.006766,            0.006766
                 198,            0.041195,            0.063773,          3.2446e-08,             0.50859,             0.32442,              0.3119,              0.1011,            0.047146,              0.1868,          3.4809e-08,           0.0067495,           0.0067495,           0.0067495
                 199,            0.041016,            0.063851,          3.2528e-08,             0.47999,             0.35294,             0.32586,             0.10188,            0.046886,             0.17489,          3.4856e-08,            0.006733,            0.006733,            0.006733
                 200,            0.040029,            0.058602,          3.2441e-08,             0.53865,             0.33299,             0.32397,             0.10596,            0.046818,             0.17652,           3.488e-08,           0.0067165,           0.0067165,           0.0067165
                 201,            0.040617,            0.060305,          3.2611e-08,             0.47109,             0.33818,             0.30173,             0.10039,             0.04646,             0.17289,          3.4592e-08,              0.0067,              0.0067,              0.0067
                 202,            0.040432,            0.061174,          3.2518e-08,             0.48427,             0.31729,             0.31609,            0.097377,            0.046532,              0.1796,          3.4599e-08,           0.0066835,           0.0066835,           0.0066835
                 203,            0.040155,            0.060821,          3.2376e-08,             0.52184,              0.3262,             0.31048,             0.10027,            0.046504,             0.17529,          3.4445e-08,            0.006667,            0.006667,            0.006667
                 204,            0.040157,            0.058353,          3.2337e-08,             0.52112,             0.31907,             0.32402,             0.10494,            0.046775,             0.18077,          3.4691e-08,           0.0066505,           0.0066505,           0.0066505
                 205,            0.040793,              0.0647,          3.2499e-08,             0.51174,             0.32264,             0.31253,             0.10385,            0.046318,             0.18628,          3.4613e-08,            0.006634,            0.006634,            0.006634
                 206,            0.040395,            0.059087,          3.2655e-08,             0.54832,             0.32977,             0.34209,             0.11535,            0.046191,             0.18296,          3.4926e-08,           0.0066175,           0.0066175,           0.0066175
                 207,            0.039217,            0.056826,          3.2673e-08,             0.49267,             0.37433,             0.35761,             0.11494,             0.04548,             0.17252,          3.4555e-08,            0.006601,            0.006601,            0.006601
                 208,            0.040472,            0.063543,          3.2537e-08,             0.42427,             0.36781,             0.32994,             0.10977,            0.046129,             0.18091,          3.4581e-08,           0.0065845,           0.0065845,           0.0065845
                 209,            0.039953,             0.05857,          3.2572e-08,             0.53972,             0.32189,             0.32302,             0.10438,            0.046009,             0.17576,          3.4375e-08,            0.006568,            0.006568,            0.006568
                 210,            0.040721,            0.062511,          3.2387e-08,             0.49905,             0.32319,             0.30869,             0.10185,            0.045729,             0.17477,          3.4371e-08,           0.0065515,           0.0065515,           0.0065515
                 211,            0.040106,            0.058743,          3.2423e-08,              0.5249,              0.3369,             0.31056,             0.10287,            0.046185,              0.1727,          3.4376e-08,            0.006535,            0.006535,            0.006535
                 212,            0.040996,             0.06022,          3.2247e-08,             0.53448,             0.34793,             0.31809,              0.1064,             0.04636,             0.17533,          3.4305e-08,           0.0065185,           0.0065185,           0.0065185
                 213,            0.039982,            0.062813,          3.2269e-08,             0.55101,             0.29969,             0.31538,             0.10329,            0.047151,             0.18323,          3.4584e-08,            0.006502,            0.006502,            0.006502
                 214,            0.040283,            0.058098,          3.2365e-08,             0.58855,             0.29947,              0.3047,             0.10018,            0.047112,             0.18501,          3.4756e-08,           0.0064855,           0.0064855,           0.0064855
                 215,            0.040212,            0.059739,          3.2382e-08,             0.51137,             0.34046,             0.32323,             0.10669,            0.047245,             0.18371,          3.4774e-08,            0.006469,            0.006469,            0.006469
                 216,            0.040555,             0.05953,          3.2343e-08,             0.58619,             0.33868,             0.32824,             0.11472,            0.046676,               0.183,           3.486e-08,           0.0064525,           0.0064525,           0.0064525
                 217,            0.038771,            0.058287,          3.2432e-08,             0.54939,             0.33155,             0.33144,             0.11381,            0.046701,              0.1843,          3.4757e-08,            0.006436,            0.006436,            0.006436
                 218,             0.04073,            0.060721,          3.2439e-08,             0.52416,             0.31907,             0.32248,             0.10558,            0.047132,             0.18273,          3.4768e-08,           0.0064195,           0.0064195,           0.0064195
                 219,            0.040431,            0.061627,          3.2422e-08,             0.53651,             0.31016,             0.32348,             0.10803,             0.04699,             0.18484,          3.4775e-08,            0.006403,            0.006403,            0.006403
                 220,            0.040909,            0.063692,          3.2146e-08,             0.53203,             0.30838,             0.32795,              0.1094,            0.047001,             0.18471,          3.4622e-08,           0.0063865,           0.0063865,           0.0063865
                 221,            0.039404,            0.056431,          3.2208e-08,             0.49522,             0.32086,             0.32556,             0.10975,            0.046944,             0.17928,          3.4369e-08,             0.00637,             0.00637,             0.00637
                 222,            0.039681,            0.056832,          3.2209e-08,               0.501,             0.33155,             0.33525,              0.1076,            0.046716,             0.17919,          3.4429e-08,           0.0063535,           0.0063535,           0.0063535
                 223,            0.040036,            0.061133,          3.2097e-08,             0.50955,             0.32442,             0.32844,             0.10999,            0.046402,             0.17749,            3.44e-08,            0.006337,            0.006337,            0.006337
                 224,            0.041006,              0.0607,          3.2054e-08,             0.46433,              0.3369,             0.31535,             0.10265,             0.04588,             0.17625,          3.4368e-08,           0.0063205,           0.0063205,           0.0063205
                 225,            0.041019,            0.061176,          3.1995e-08,             0.47889,             0.34046,             0.32306,             0.10776,            0.046164,             0.17808,          3.4698e-08,            0.006304,            0.006304,            0.006304
                 226,            0.039719,            0.062636,           3.204e-08,             0.48798,             0.33976,             0.32701,             0.11444,            0.046648,             0.18289,          3.4807e-08,           0.0062875,           0.0062875,           0.0062875
                 227,            0.040021,            0.060021,           3.195e-08,             0.49911,             0.31617,             0.31646,             0.11155,            0.047257,             0.18726,          3.5009e-08,            0.006271,            0.006271,            0.006271
                 228,             0.03847,            0.054379,           3.205e-08,             0.56875,             0.33155,             0.32081,             0.10869,            0.046899,             0.17884,          3.4458e-08,           0.0062545,           0.0062545,           0.0062545
                 229,            0.040538,            0.065119,          3.1985e-08,             0.50153,             0.33717,             0.32398,             0.11344,            0.046874,             0.17954,          3.4592e-08,            0.006238,            0.006238,            0.006238
                 230,            0.039324,            0.058802,          3.1965e-08,             0.51796,             0.33868,             0.32823,              0.1101,            0.046881,             0.19091,          3.4704e-08,           0.0062215,           0.0062215,           0.0062215
                 231,            0.039782,            0.061131,          3.2055e-08,             0.51826,             0.31642,             0.31342,            0.099884,            0.046693,             0.18214,           3.434e-08,            0.006205,            0.006205,            0.006205
                 232,            0.039761,            0.056652,           3.206e-08,             0.53374,             0.31373,             0.32194,             0.11232,            0.046541,             0.18178,          3.4616e-08,           0.0061885,           0.0061885,           0.0061885
                 233,            0.039023,            0.055488,          3.2219e-08,             0.43578,             0.35116,             0.30978,             0.10152,            0.047567,             0.18365,            3.48e-08,            0.006172,            0.006172,            0.006172
                 234,            0.038708,             0.05582,          3.2225e-08,             0.47443,             0.34046,             0.32355,             0.10947,             0.04877,             0.19091,          3.5455e-08,           0.0061555,           0.0061555,           0.0061555
                 235,            0.038596,            0.056184,          3.2498e-08,             0.51958,             0.32264,             0.32771,             0.10758,            0.048662,             0.19344,          3.5417e-08,            0.006139,            0.006139,            0.006139
                 236,            0.038534,            0.056802,          3.2439e-08,             0.47215,             0.35294,              0.3344,             0.11335,            0.048087,             0.18866,          3.5169e-08,           0.0061225,           0.0061225,           0.0061225
                 237,             0.04017,            0.061436,          3.2311e-08,             0.51026,             0.32264,              0.3223,              0.1076,            0.047796,              0.1884,           3.505e-08,            0.006106,            0.006106,            0.006106
                 238,            0.039401,            0.058454,          3.2245e-08,             0.55039,             0.32799,             0.32323,             0.11224,            0.047435,              0.1855,          3.4851e-08,           0.0060895,           0.0060895,           0.0060895
                 239,            0.038788,            0.058907,          3.2131e-08,             0.50424,             0.34991,             0.32807,             0.11035,            0.047054,              0.1809,          3.4677e-08,            0.006073,            0.006073,            0.006073
                 240,            0.039881,            0.059065,          3.2102e-08,              0.5086,             0.31373,             0.31535,             0.11172,            0.047212,              0.1878,          3.5076e-08,           0.0060565,           0.0060565,           0.0060565
                 241,            0.038626,            0.054032,           3.206e-08,             0.54103,              0.2959,             0.32283,             0.11382,            0.047788,             0.19416,          3.5458e-08,             0.00604,             0.00604,             0.00604
                 242,            0.039205,            0.056981,          3.2127e-08,             0.47202,             0.32829,             0.31337,             0.10626,            0.047615,             0.19266,          3.5266e-08,           0.0060235,           0.0060235,           0.0060235
                 243,            0.038433,            0.058219,          3.2061e-08,             0.48765,             0.31551,             0.31499,             0.11108,            0.046708,             0.18691,          3.4875e-08,            0.006007,            0.006007,            0.006007
                 244,            0.038936,            0.052986,           3.192e-08,             0.45494,             0.31373,             0.28616,             0.10056,            0.047323,             0.18525,          3.4748e-08,           0.0059905,           0.0059905,           0.0059905
                 245,            0.038514,            0.056018,          3.2052e-08,             0.45599,             0.34046,             0.31521,             0.10651,            0.047128,             0.18583,          3.4838e-08,            0.005974,            0.005974,            0.005974
                 246,            0.039429,            0.055034,          3.2073e-08,             0.46781,             0.35116,             0.31955,             0.11089,            0.047153,             0.18394,           3.488e-08,           0.0059575,           0.0059575,           0.0059575
                 247,            0.039317,            0.057952,          3.2205e-08,             0.52842,             0.31016,              0.3225,             0.11543,            0.046812,             0.18213,          3.4973e-08,            0.005941,            0.005941,            0.005941
                 248,            0.038756,            0.059559,          3.2181e-08,             0.49649,             0.32799,             0.32522,              0.1165,            0.046955,             0.18539,          3.4879e-08,           0.0059245,           0.0059245,           0.0059245
                 249,            0.038237,            0.054079,          3.2219e-08,              0.5145,             0.31551,             0.31087,             0.10697,            0.046479,             0.18218,          3.4759e-08,            0.005908,            0.005908,            0.005908
                 250,            0.038383,            0.061509,          3.2071e-08,             0.52926,             0.29412,             0.30919,             0.10652,            0.046564,             0.18607,          3.4768e-08,           0.0058915,           0.0058915,           0.0058915
                 251,            0.038589,            0.057669,          3.2271e-08,             0.47073,             0.31373,             0.31251,             0.10986,            0.046684,             0.18242,           3.473e-08,            0.005875,            0.005875,            0.005875
                 252,            0.038499,            0.055434,          3.2367e-08,             0.54461,             0.30303,             0.32156,             0.11187,            0.046892,             0.18495,          3.4898e-08,           0.0058585,           0.0058585,           0.0058585
                 253,              0.0392,            0.060064,           3.228e-08,             0.43862,             0.34581,             0.31175,             0.11583,            0.047328,             0.18366,          3.4957e-08,            0.005842,            0.005842,            0.005842
                 254,            0.038551,            0.057257,          3.2268e-08,             0.52218,             0.32799,              0.3215,             0.11289,            0.047486,             0.17886,          3.4865e-08,           0.0058255,           0.0058255,           0.0058255
                 255,            0.037872,            0.055022,          3.2309e-08,             0.51147,              0.3262,             0.31963,              0.1152,            0.047908,             0.18626,          3.5121e-08,            0.005809,            0.005809,            0.005809
                 256,            0.039385,            0.056855,           3.233e-08,             0.52995,             0.32086,             0.31913,             0.11139,            0.048323,             0.19228,          3.5487e-08,           0.0057925,           0.0057925,           0.0057925
                 257,            0.038518,             0.05508,          3.2416e-08,             0.54678,             0.32086,             0.32476,             0.11287,            0.047814,             0.18764,          3.5344e-08,            0.005776,            0.005776,            0.005776
                 258,            0.038167,            0.056224,          3.2318e-08,             0.51945,              0.3369,             0.32748,             0.10947,            0.047526,             0.18875,          3.5207e-08,           0.0057595,           0.0057595,           0.0057595
                 259,            0.038161,            0.054351,          3.2228e-08,             0.47578,             0.35651,              0.3324,             0.11653,            0.047015,             0.18684,          3.5004e-08,            0.005743,            0.005743,            0.005743
                 260,             0.03858,            0.056216,          3.2228e-08,             0.48094,             0.33868,             0.32679,             0.11982,            0.047041,             0.19045,          3.5211e-08,           0.0057265,           0.0057265,           0.0057265
                 261,            0.037635,             0.05319,          3.2221e-08,             0.46997,             0.31907,              0.3205,              0.1162,            0.046739,             0.18722,          3.5227e-08,             0.00571,             0.00571,             0.00571
                 262,            0.039234,            0.057781,          3.2386e-08,             0.49705,             0.33471,             0.33372,             0.11763,            0.047018,             0.18765,          3.5253e-08,           0.0056935,           0.0056935,           0.0056935
                 263,            0.039543,              0.0586,          3.2323e-08,             0.49241,             0.31016,             0.31046,             0.10792,              0.0477,              0.1904,           3.523e-08,            0.005677,            0.005677,            0.005677
                 264,            0.038036,            0.056986,          3.2305e-08,             0.52203,             0.33333,             0.32383,             0.11519,            0.047216,             0.18179,          3.4909e-08,           0.0056605,           0.0056605,           0.0056605
                 265,            0.037754,            0.054135,          3.2328e-08,             0.57107,             0.31016,             0.33229,              0.1167,            0.046746,             0.18328,          3.4707e-08,            0.005644,            0.005644,            0.005644
                 266,            0.038056,            0.056972,          3.2229e-08,              0.5291,              0.3369,             0.32475,             0.11159,             0.04615,             0.18465,          3.4579e-08,           0.0056275,           0.0056275,           0.0056275
                 267,            0.037779,            0.054584,          3.2223e-08,             0.52946,             0.31551,             0.30761,             0.10702,            0.046633,              0.1853,           3.491e-08,            0.005611,            0.005611,            0.005611
                 268,            0.037858,            0.055692,          3.2224e-08,             0.51409,             0.32086,             0.31948,             0.11277,            0.047251,             0.18795,          3.5119e-08,           0.0055945,           0.0055945,           0.0055945
                 269,            0.039875,            0.056971,          3.2297e-08,             0.50563,             0.34046,             0.33476,             0.12191,            0.047307,             0.19231,          3.5328e-08,            0.005578,            0.005578,            0.005578
                 270,            0.038133,            0.056888,          3.2102e-08,             0.53969,             0.31907,              0.3101,             0.11052,            0.047031,             0.18972,          3.5039e-08,           0.0055615,           0.0055615,           0.0055615
                 271,            0.037682,            0.050709,          3.2104e-08,             0.53308,             0.30838,             0.31905,             0.11145,             0.04762,             0.20158,          3.5308e-08,            0.005545,            0.005545,            0.005545
                 272,            0.037518,            0.054774,          3.2056e-08,              0.5309,             0.32442,             0.33025,             0.11583,            0.046815,             0.19399,          3.5134e-08,           0.0055285,           0.0055285,           0.0055285
                 273,            0.037115,            0.051319,          3.2209e-08,             0.56042,             0.32086,             0.32841,             0.11377,            0.047175,             0.18835,           3.503e-08,            0.005512,            0.005512,            0.005512
                 274,            0.037438,            0.054019,          3.2156e-08,             0.50894,             0.34046,             0.32853,             0.11444,             0.04664,             0.18521,          3.4902e-08,           0.0054955,           0.0054955,           0.0054955
                 275,            0.038041,            0.054006,          3.2231e-08,             0.50125,             0.34759,             0.32369,             0.11976,            0.046256,             0.19181,          3.5218e-08,            0.005479,            0.005479,            0.005479
                 276,            0.037677,            0.056505,          3.2375e-08,             0.58068,             0.31373,             0.32229,             0.11291,            0.046939,              0.1948,          3.5342e-08,           0.0054625,           0.0054625,           0.0054625
                 277,            0.037721,             0.05488,          3.2287e-08,              0.5219,             0.31328,             0.31688,             0.11335,            0.048116,             0.20239,          3.5682e-08,            0.005446,            0.005446,            0.005446
                 278,            0.037771,            0.055933,          3.2469e-08,             0.52546,             0.31373,             0.31796,               0.113,            0.047808,             0.19667,          3.5557e-08,           0.0054295,           0.0054295,           0.0054295
                 279,            0.037743,             0.05306,          3.2513e-08,              0.4921,             0.35651,             0.32386,             0.11887,            0.047238,             0.18353,          3.5179e-08,            0.005413,            0.005413,            0.005413
                 280,            0.037426,            0.057192,          3.2439e-08,             0.49406,             0.32977,             0.31948,              0.1158,             0.04751,             0.19084,          3.5372e-08,           0.0053965,           0.0053965,           0.0053965
                 281,            0.037296,            0.052075,          3.2285e-08,             0.49347,             0.31907,             0.31092,             0.10849,            0.048909,             0.20121,          3.5792e-08,             0.00538,             0.00538,             0.00538
                 282,            0.038398,            0.056598,          3.2389e-08,             0.47972,             0.35472,             0.31893,              0.1119,            0.048428,             0.20128,          3.5621e-08,           0.0053635,           0.0053635,           0.0053635
                 283,            0.037361,            0.050936,           3.233e-08,             0.58226,             0.31016,             0.31934,             0.11273,            0.047817,             0.19216,          3.5235e-08,            0.005347,            0.005347,            0.005347
                 284,            0.037249,            0.053803,          3.2311e-08,             0.49525,             0.31551,             0.30693,             0.11076,            0.048303,             0.19922,          3.5413e-08,           0.0053305,           0.0053305,           0.0053305
                 285,            0.037204,            0.053236,          3.2275e-08,             0.51499,             0.33512,             0.32911,             0.11952,            0.047759,             0.19217,          3.5439e-08,            0.005314,            0.005314,            0.005314
                 286,            0.037743,            0.051764,          3.2209e-08,             0.46131,             0.35472,             0.32461,             0.11736,            0.046871,             0.19203,          3.5305e-08,           0.0052975,           0.0052975,           0.0052975
                 287,            0.036909,            0.051831,          3.2104e-08,              0.4061,             0.37255,              0.3222,             0.11725,            0.046881,             0.19491,          3.5175e-08,            0.005281,            0.005281,            0.005281
                 288,            0.037714,            0.054296,          3.2183e-08,              0.4948,             0.33694,             0.33526,             0.11729,            0.047167,             0.19201,          3.5065e-08,           0.0052645,           0.0052645,           0.0052645
                 289,             0.03698,            0.055412,          3.2176e-08,             0.50095,             0.33818,             0.33229,             0.11734,            0.047374,             0.19395,          3.5112e-08,            0.005248,            0.005248,            0.005248
                 290,            0.037535,            0.054351,          3.2251e-08,             0.51412,               0.298,             0.31355,             0.11261,            0.048107,             0.20442,          3.5285e-08,           0.0052315,           0.0052315,           0.0052315
                 291,            0.036867,            0.052545,          3.2232e-08,              0.4433,             0.31907,             0.30855,             0.10993,            0.048287,              0.2033,          3.5311e-08,            0.005215,            0.005215,            0.005215
                 292,            0.036748,            0.051245,          3.2391e-08,             0.56195,             0.34938,             0.34839,              0.1203,            0.047773,             0.19197,          3.5264e-08,           0.0051985,           0.0051985,           0.0051985
                 293,            0.038012,            0.057175,          3.2546e-08,             0.51958,             0.32977,             0.34209,             0.11885,            0.048027,             0.19219,           3.533e-08,            0.005182,            0.005182,            0.005182
                 294,            0.036938,            0.052829,          3.2484e-08,             0.50545,             0.35472,             0.33828,             0.11483,             0.04802,             0.19682,          3.5448e-08,           0.0051655,           0.0051655,           0.0051655
                 295,            0.038707,            0.053933,           3.253e-08,             0.53755,             0.32977,             0.32282,              0.1133,            0.047526,             0.19324,          3.5262e-08,            0.005149,            0.005149,            0.005149
                 296,            0.037217,            0.054274,          3.2502e-08,             0.56308,             0.31194,             0.32217,             0.11175,            0.047091,             0.19123,          3.5182e-08,           0.0051325,           0.0051325,           0.0051325
                 297,            0.037061,            0.052379,           3.238e-08,             0.47258,             0.33868,             0.31482,             0.11053,            0.047745,             0.19996,          3.5501e-08,            0.005116,            0.005116,            0.005116
                 298,            0.036993,            0.052684,          3.2421e-08,             0.51579,             0.34403,             0.32074,             0.11543,            0.048059,             0.20198,          3.5604e-08,           0.0050995,           0.0050995,           0.0050995
                 299,            0.037425,            0.053807,          3.2492e-08,              0.5164,             0.33155,             0.31715,             0.11372,            0.047326,             0.19627,          3.5196e-08,            0.005083,            0.005083,            0.005083
                 300,            0.036471,            0.051282,          3.2317e-08,             0.55201,             0.31729,             0.32635,             0.11815,            0.047531,             0.19571,          3.5072e-08,           0.0050665,           0.0050665,           0.0050665
                 301,            0.037162,            0.051933,          3.2242e-08,             0.57572,             0.31551,             0.31887,             0.11668,            0.047732,             0.20112,           3.522e-08,             0.00505,             0.00505,             0.00505
