               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 151,            0.019873,            0.015771,          3.1291e-08,             0.74308,             0.81533,             0.80278,             0.45473,            0.019585,            0.016567,          3.1004e-08,            0.007525,            0.007525,            0.007525
                 152,            0.019886,            0.015697,          3.1242e-08,             0.78846,             0.79219,             0.81194,             0.45577,            0.019472,            0.016654,           3.097e-08,           0.0075085,           0.0075085,           0.0075085
                 153,            0.019722,            0.015397,          3.1255e-08,             0.80006,             0.79443,             0.80932,             0.46594,            0.019268,            0.016472,          3.0989e-08,            0.007492,            0.007492,            0.007492
                 154,            0.019828,            0.015603,            3.13e-08,             0.78471,             0.82056,             0.81917,             0.46774,            0.019394,            0.016178,          3.1006e-08,           0.0074755,           0.0074755,           0.0074755
                 155,            0.019669,            0.015719,          3.1264e-08,             0.80624,             0.77352,             0.81812,             0.47149,             0.01944,            0.016353,          3.0981e-08,            0.007459,            0.007459,            0.007459
                 156,            0.019773,            0.015983,          3.1186e-08,             0.79519,             0.79268,             0.81886,             0.46711,            0.019388,            0.016557,           3.094e-08,           0.0074425,           0.0074425,           0.0074425
                 157,            0.019848,             0.01575,          3.1298e-08,             0.76371,              0.8052,             0.81796,             0.46905,            0.019425,            0.016723,          3.0999e-08,            0.007426,            0.007426,            0.007426
                 158,            0.019606,            0.015566,          3.1285e-08,             0.74676,              0.8271,             0.81802,             0.46841,             0.01942,            0.016592,          3.1018e-08,           0.0074095,           0.0074095,           0.0074095
                 159,            0.019732,            0.015644,          3.1244e-08,             0.76935,             0.81882,             0.82098,             0.46642,            0.019521,            0.016606,          3.1064e-08,            0.007393,            0.007393,            0.007393
                 160,            0.019638,            0.015677,          3.1349e-08,             0.80205,             0.78354,             0.81621,              0.4661,            0.019502,            0.016823,          3.1052e-08,           0.0073765,           0.0073765,           0.0073765
                 161,            0.019614,            0.015611,          3.1278e-08,             0.79875,             0.76481,             0.81544,             0.46221,            0.019503,            0.016764,          3.0968e-08,             0.00736,             0.00736,             0.00736
                 162,             0.01981,            0.015612,          3.1341e-08,             0.78867,             0.80139,             0.81851,             0.46366,            0.019523,            0.016498,          3.1039e-08,           0.0073435,           0.0073435,           0.0073435
                 163,            0.019588,            0.015697,          3.1364e-08,             0.78859,             0.79283,             0.81774,             0.46398,            0.019585,            0.016472,           3.104e-08,            0.007327,            0.007327,            0.007327
                 164,            0.019715,            0.015628,          3.1318e-08,             0.78746,             0.80037,              0.8151,             0.46693,             0.01932,            0.016617,          3.0997e-08,           0.0073105,           0.0073105,           0.0073105
                 165,            0.019292,            0.015449,          3.1157e-08,              0.7855,             0.77875,             0.81552,             0.47004,             0.01941,             0.01681,           3.098e-08,            0.007294,            0.007294,            0.007294
                 166,            0.019526,            0.015269,          3.1276e-08,             0.78595,             0.79319,             0.81727,             0.47112,            0.019457,            0.016424,          3.1017e-08,           0.0072775,           0.0072775,           0.0072775
                 167,            0.019716,            0.015196,          3.1237e-08,             0.81482,              0.7561,             0.81167,             0.46795,            0.019409,            0.016234,          3.1014e-08,            0.007261,            0.007261,            0.007261
                 168,            0.019582,            0.016024,          3.1213e-08,             0.76522,             0.80632,             0.80989,             0.46791,            0.019277,            0.016226,          3.1009e-08,           0.0072445,           0.0072445,           0.0072445
                 169,            0.019362,            0.015105,          3.1182e-08,             0.80425,             0.75871,             0.81401,             0.46426,            0.019382,            0.016465,          3.0989e-08,            0.007228,            0.007228,            0.007228
                 170,            0.019756,            0.015537,          3.1265e-08,             0.76734,             0.79965,             0.81216,             0.46729,            0.019363,             0.01645,          3.1002e-08,           0.0072115,           0.0072115,           0.0072115
                 171,            0.019408,            0.015596,          3.1326e-08,             0.80174,             0.78223,             0.82029,              0.4645,            0.019441,            0.016448,          3.1049e-08,            0.007195,            0.007195,            0.007195
                 172,            0.019446,            0.015282,          3.1264e-08,             0.73974,             0.83449,             0.82477,             0.46751,            0.019476,            0.016412,          3.1009e-08,           0.0071785,           0.0071785,           0.0071785
                 173,            0.019188,            0.015181,          3.1294e-08,             0.83876,             0.75222,              0.8165,              0.4656,            0.019359,            0.016567,          3.1003e-08,            0.007162,            0.007162,            0.007162
                 174,            0.019237,            0.015035,          3.1281e-08,             0.76516,             0.80314,               0.809,             0.46503,            0.019176,            0.016695,          3.0968e-08,           0.0071455,           0.0071455,           0.0071455
                 175,            0.019209,            0.015454,          3.1267e-08,             0.75644,              0.8101,             0.81258,             0.46495,            0.019147,            0.016668,           3.101e-08,            0.007129,            0.007129,            0.007129
                 176,            0.019034,            0.014853,          3.1218e-08,             0.81159,             0.76132,             0.81047,             0.45869,            0.019405,            0.016712,          3.0992e-08,           0.0071125,           0.0071125,           0.0071125
                 177,            0.019532,            0.015142,          3.1267e-08,             0.79987,             0.77288,             0.81326,             0.46229,            0.019345,            0.016645,          3.0986e-08,            0.007096,            0.007096,            0.007096
                 178,            0.019253,             0.01519,          3.1134e-08,             0.80054,             0.77875,             0.81266,             0.46039,            0.019381,            0.016562,           3.096e-08,           0.0070795,           0.0070795,           0.0070795
                 179,            0.019402,            0.015009,          3.1206e-08,             0.80893,             0.76829,             0.81675,             0.46552,            0.019396,            0.016588,          3.0982e-08,            0.007063,            0.007063,            0.007063
                 180,            0.019296,            0.015398,          3.1158e-08,             0.81777,             0.76615,             0.81963,             0.46548,             0.01939,            0.016437,          3.0969e-08,           0.0070465,           0.0070465,           0.0070465
                 181,            0.019095,            0.015369,          3.1219e-08,             0.81286,             0.77003,              0.8243,             0.46872,            0.019263,            0.016426,          3.1005e-08,             0.00703,             0.00703,             0.00703
                 182,            0.019165,            0.015021,          3.1229e-08,             0.79731,             0.77526,             0.81829,             0.46521,            0.019284,            0.016766,          3.0952e-08,           0.0070135,           0.0070135,           0.0070135
                 183,            0.019296,            0.015221,          3.1115e-08,             0.80244,               0.777,             0.81769,             0.46729,            0.019175,            0.016826,          3.0918e-08,            0.006997,            0.006997,            0.006997
                 184,            0.019364,            0.015254,          3.1137e-08,             0.82055,             0.78071,             0.81764,             0.46754,            0.019221,            0.016602,           3.089e-08,           0.0069805,           0.0069805,           0.0069805
                 185,            0.019188,            0.015348,          3.1189e-08,             0.79527,              0.7918,             0.81733,             0.47128,            0.019182,            0.016621,          3.0937e-08,            0.006964,            0.006964,            0.006964
                 186,            0.019152,            0.014832,          3.1257e-08,              0.7773,             0.80875,             0.81904,             0.47408,            0.019315,             0.01678,           3.096e-08,           0.0069475,           0.0069475,           0.0069475
                 187,            0.019318,            0.015456,          3.1275e-08,             0.78829,              0.8101,             0.82672,             0.47157,            0.019339,            0.016779,          3.0981e-08,            0.006931,            0.006931,            0.006931
                 188,            0.019152,            0.015432,          3.1254e-08,             0.80956,             0.79243,             0.82435,             0.47269,            0.019283,            0.016696,          3.0992e-08,           0.0069145,           0.0069145,           0.0069145
                 189,            0.019073,            0.015223,          3.1227e-08,             0.80168,             0.79579,             0.81946,             0.47186,            0.019337,            0.016759,          3.0982e-08,            0.006898,            0.006898,            0.006898
                 190,            0.018845,            0.015115,          3.1193e-08,             0.78781,             0.80207,             0.82123,             0.47027,            0.019388,            0.016759,          3.1006e-08,           0.0068815,           0.0068815,           0.0068815
                 191,            0.019235,            0.015173,           3.123e-08,             0.79711,             0.79443,             0.82437,             0.47115,             0.01947,            0.016733,          3.0996e-08,            0.006865,            0.006865,            0.006865
                 192,             0.01906,            0.014959,          3.1194e-08,             0.78233,             0.80774,             0.82298,             0.46786,            0.019482,            0.016786,          3.0965e-08,           0.0068485,           0.0068485,           0.0068485
                 193,            0.019083,            0.015154,          3.1228e-08,             0.79627,             0.78987,             0.82323,             0.46812,            0.019361,            0.016868,           3.098e-08,            0.006832,            0.006832,            0.006832
                 194,            0.018872,            0.014627,          3.1274e-08,             0.77469,             0.80265,              0.8216,             0.47065,            0.019382,            0.016902,          3.1017e-08,           0.0068155,           0.0068155,           0.0068155
                 195,            0.019237,            0.014784,           3.126e-08,             0.77879,              0.8101,             0.82569,              0.4671,            0.019354,            0.016788,          3.0995e-08,            0.006799,            0.006799,            0.006799
                 196,            0.019143,            0.015019,          3.1067e-08,             0.78784,             0.80139,             0.82492,             0.47118,            0.019227,            0.016853,          3.0931e-08,           0.0067825,           0.0067825,           0.0067825
                 197,            0.019118,            0.014839,          3.1195e-08,             0.78282,             0.80662,             0.82332,             0.46571,            0.019238,             0.01696,           3.091e-08,            0.006766,            0.006766,            0.006766
                 198,            0.018767,            0.014938,          3.1256e-08,             0.77602,             0.81486,             0.81817,             0.46641,            0.019323,            0.017082,          3.0929e-08,           0.0067495,           0.0067495,           0.0067495
                 199,            0.018969,             0.01464,          3.1187e-08,             0.78633,             0.81185,             0.81748,             0.46461,            0.019367,            0.016899,          3.0923e-08,            0.006733,            0.006733,            0.006733
                 200,            0.018957,            0.015098,          3.1227e-08,             0.76292,             0.82404,              0.8139,             0.46251,            0.019435,            0.016782,          3.0944e-08,           0.0067165,           0.0067165,           0.0067165
                 201,             0.01878,            0.014499,           3.118e-08,             0.78804,             0.80139,              0.8116,             0.46225,             0.01942,             0.01691,          3.0912e-08,              0.0067,              0.0067,              0.0067
                 202,            0.018981,              0.0148,          3.1196e-08,             0.79299,             0.79094,             0.81379,             0.46079,            0.019536,            0.017078,          3.0888e-08,           0.0066835,           0.0066835,           0.0066835
                 203,             0.01889,            0.014852,          3.1104e-08,             0.77068,             0.83138,             0.81326,             0.46355,             0.01963,            0.017197,          3.0862e-08,            0.006667,            0.006667,            0.006667
                 204,            0.018993,            0.014736,          3.1197e-08,             0.79192,              0.8101,             0.81695,              0.4622,            0.019724,            0.017114,           3.089e-08,           0.0066505,           0.0066505,           0.0066505
                 205,            0.018922,            0.014513,          3.1176e-08,             0.79744,             0.79561,             0.80744,             0.45993,            0.019782,            0.017163,          3.0889e-08,            0.006634,            0.006634,            0.006634
                 206,            0.018809,            0.014957,          3.1124e-08,             0.81169,               0.781,             0.80917,             0.46515,            0.019665,            0.016932,          3.0877e-08,           0.0066175,           0.0066175,           0.0066175
                 207,            0.018979,            0.015122,           3.122e-08,             0.81047,             0.78224,             0.81645,             0.46653,            0.019515,            0.016764,          3.0911e-08,            0.006601,            0.006601,            0.006601
                 208,            0.018765,            0.014885,          3.1225e-08,             0.78085,             0.80314,             0.81142,             0.46216,            0.019399,             0.01674,          3.0901e-08,           0.0065845,           0.0065845,           0.0065845
                 209,            0.018815,            0.014696,          3.1112e-08,             0.74646,             0.83101,             0.80498,              0.4619,            0.019297,            0.016789,           3.088e-08,            0.006568,            0.006568,            0.006568
                 210,            0.018743,            0.014475,          3.1089e-08,             0.80111,             0.76132,             0.80349,             0.45917,            0.019357,            0.017035,           3.087e-08,           0.0065515,           0.0065515,           0.0065515
                 211,             0.01867,            0.014662,          3.1082e-08,             0.79423,             0.77332,             0.81092,              0.4618,            0.019332,            0.016996,          3.0876e-08,            0.006535,            0.006535,            0.006535
                 212,            0.018937,            0.014711,           3.122e-08,             0.79536,             0.76655,             0.79867,             0.45938,            0.019304,            0.017075,           3.089e-08,           0.0065185,           0.0065185,           0.0065185
                 213,            0.018746,            0.014427,           3.112e-08,             0.79429,             0.78704,             0.80429,             0.46444,            0.019221,            0.016966,          3.0886e-08,            0.006502,            0.006502,            0.006502
                 214,            0.018671,            0.014613,          3.1184e-08,             0.79641,             0.77693,             0.80417,              0.4646,            0.019278,            0.017151,           3.088e-08,           0.0064855,           0.0064855,           0.0064855
                 215,            0.018628,            0.015076,          3.1156e-08,              0.7843,             0.78571,             0.80671,             0.46502,            0.019395,            0.017091,          3.0868e-08,            0.006469,            0.006469,            0.006469
                 216,            0.018733,            0.014322,          3.1072e-08,             0.80287,              0.7734,             0.80143,             0.45879,            0.019493,            0.017189,          3.0851e-08,           0.0064525,           0.0064525,           0.0064525
                 217,            0.018699,            0.014261,           3.094e-08,             0.80552,              0.7793,             0.80071,             0.45888,            0.019537,            0.017117,          3.0807e-08,            0.006436,            0.006436,            0.006436
                 218,            0.018919,            0.015054,          3.1131e-08,             0.79746,             0.77526,             0.80198,             0.45803,            0.019574,            0.016976,          3.0825e-08,           0.0064195,           0.0064195,           0.0064195
                 219,            0.018636,            0.014691,          3.1081e-08,             0.79847,             0.77352,             0.80482,             0.46118,            0.019549,            0.016847,          3.0836e-08,            0.006403,            0.006403,            0.006403
                 220,            0.018465,            0.014658,          3.1095e-08,             0.78455,              0.7892,             0.80448,             0.45975,            0.019612,            0.016921,          3.0823e-08,           0.0063865,           0.0063865,           0.0063865
                 221,             0.01866,            0.014392,          3.1058e-08,              0.8069,             0.77895,             0.80395,             0.46197,            0.019615,            0.016834,          3.0827e-08,             0.00637,             0.00637,             0.00637
                 222,            0.018545,             0.01447,          3.1192e-08,             0.79557,              0.7892,             0.80516,             0.45744,            0.019604,            0.016846,          3.0872e-08,           0.0063535,           0.0063535,           0.0063535
                 223,             0.01863,            0.014614,          3.1145e-08,             0.79933,             0.77875,             0.80287,             0.45479,            0.019668,            0.016832,           3.089e-08,            0.006337,            0.006337,            0.006337
                 224,            0.018635,            0.014663,          3.1137e-08,              0.8155,             0.77005,             0.80749,             0.45916,            0.019565,            0.016803,          3.0877e-08,           0.0063205,           0.0063205,           0.0063205
                 225,            0.018804,            0.014632,          3.1108e-08,             0.81622,             0.77526,             0.81281,             0.46147,              0.0195,            0.016853,          3.0876e-08,            0.006304,            0.006304,            0.006304
                 226,            0.018514,            0.014614,          3.1112e-08,             0.80753,             0.78223,             0.81066,             0.46346,            0.019457,            0.016878,          3.0869e-08,           0.0062875,           0.0062875,           0.0062875
                 227,            0.018866,            0.014599,          3.1079e-08,             0.81338,              0.7669,             0.81052,             0.46504,            0.019397,            0.016959,          3.0859e-08,            0.006271,            0.006271,            0.006271
                 228,            0.018329,            0.014074,           3.113e-08,             0.81566,             0.76481,             0.81289,             0.46613,            0.019304,            0.016982,          3.0849e-08,           0.0062545,           0.0062545,           0.0062545
                 229,            0.018408,             0.01447,          3.1032e-08,             0.82428,             0.76003,             0.81174,             0.46276,            0.019269,            0.016952,          3.0843e-08,            0.006238,            0.006238,            0.006238
                 230,            0.018539,             0.01413,          3.1087e-08,             0.79161,             0.78093,             0.81185,             0.46344,            0.019246,            0.017036,          3.0818e-08,           0.0062215,           0.0062215,           0.0062215
                 231,            0.018481,            0.014374,          3.1056e-08,             0.81339,              0.7561,             0.80502,             0.46381,            0.019216,            0.017069,          3.0806e-08,            0.006205,            0.006205,            0.006205
                 232,            0.018538,            0.014614,           3.109e-08,             0.79531,             0.76491,             0.80512,             0.46699,            0.019213,            0.016978,          3.0817e-08,           0.0061885,           0.0061885,           0.0061885
                 233,            0.018376,            0.014161,          3.0924e-08,             0.78695,             0.78506,             0.80874,             0.46588,            0.019187,            0.016881,          3.0796e-08,            0.006172,            0.006172,            0.006172
                 234,            0.018679,            0.014502,          3.0966e-08,             0.78915,             0.78746,             0.80925,             0.46357,            0.019238,            0.016926,          3.0773e-08,           0.0061555,           0.0061555,           0.0061555
                 235,            0.018388,            0.014413,          3.0991e-08,              0.7964,             0.78369,             0.80609,             0.46381,            0.019246,             0.01696,          3.0777e-08,            0.006139,            0.006139,            0.006139
                 236,             0.01843,             0.01445,          3.1066e-08,             0.78834,             0.79814,             0.80846,             0.46634,             0.01928,            0.017089,           3.077e-08,           0.0061225,           0.0061225,           0.0061225
                 237,            0.018432,            0.014329,          3.0997e-08,              0.7811,             0.81436,             0.80819,             0.46661,            0.019303,            0.017092,          3.0767e-08,            0.006106,            0.006106,            0.006106
                 238,            0.018395,            0.014701,          3.1078e-08,             0.78373,              0.8081,             0.80678,             0.46253,            0.019357,            0.017202,          3.0775e-08,           0.0060895,           0.0060895,           0.0060895
                 239,            0.018383,            0.014286,          3.1112e-08,             0.78134,             0.80662,             0.80551,             0.46402,             0.01939,            0.017225,          3.0806e-08,            0.006073,            0.006073,            0.006073
                 240,            0.018278,            0.014026,          3.1116e-08,             0.79967,             0.79094,              0.8046,             0.46225,            0.019404,            0.017295,          3.0806e-08,           0.0060565,           0.0060565,           0.0060565
                 241,            0.018217,            0.014034,          3.1013e-08,              0.8077,             0.78296,             0.79982,             0.46308,            0.019461,            0.017374,          3.0801e-08,             0.00604,             0.00604,             0.00604
                 242,            0.018212,            0.014239,          3.1024e-08,             0.79845,             0.79368,             0.79976,             0.46537,            0.019465,            0.017364,          3.0792e-08,           0.0060235,           0.0060235,           0.0060235
                 243,            0.018213,            0.014558,          3.1076e-08,             0.79216,             0.79268,             0.79459,             0.46297,            0.019487,            0.017359,          3.0789e-08,            0.006007,            0.006007,            0.006007
                 244,             0.01806,            0.014114,          3.1053e-08,             0.78789,             0.80662,             0.79572,             0.46216,            0.019485,            0.017344,          3.0789e-08,           0.0059905,           0.0059905,           0.0059905
                 245,            0.018361,            0.014422,           3.101e-08,             0.78449,             0.80541,             0.79659,             0.46211,            0.019486,            0.017305,          3.0787e-08,            0.005974,            0.005974,            0.005974
                 246,            0.018173,            0.013993,          3.0992e-08,             0.78733,             0.79978,              0.7976,              0.4607,            0.019531,             0.01736,          3.0781e-08,           0.0059575,           0.0059575,           0.0059575
                 247,            0.018284,            0.013777,          3.1033e-08,             0.79931,              0.7892,             0.79607,             0.46151,            0.019524,             0.01739,          3.0783e-08,            0.005941,            0.005941,            0.005941
                 248,             0.01817,            0.014123,          3.1031e-08,             0.80343,             0.78746,             0.79664,             0.46138,             0.01946,            0.017319,          3.0782e-08,           0.0059245,           0.0059245,           0.0059245
                 249,            0.018178,            0.014314,          3.1098e-08,             0.80612,             0.78223,             0.78863,             0.46012,            0.019461,            0.017326,          3.0782e-08,            0.005908,            0.005908,            0.005908
                 250,            0.018528,            0.013961,          3.1058e-08,             0.80246,             0.78397,             0.79179,             0.45987,            0.019438,            0.017345,          3.0775e-08,           0.0058915,           0.0058915,           0.0058915
                 251,            0.018174,             0.01419,          3.1061e-08,             0.79535,             0.78049,             0.79138,             0.45885,            0.019412,            0.017291,          3.0783e-08,            0.005875,            0.005875,            0.005875
                 252,            0.018357,            0.014023,          3.1132e-08,             0.80528,             0.78049,             0.79182,             0.46051,            0.019386,            0.017235,          3.0786e-08,           0.0058585,           0.0058585,           0.0058585
                 253,            0.018289,            0.014224,          3.1045e-08,             0.81251,               0.777,             0.79877,             0.46293,            0.019341,            0.017176,          3.0784e-08,            0.005842,            0.005842,            0.005842
                 254,             0.01813,            0.013919,          3.1134e-08,             0.78566,             0.80314,             0.80027,             0.46704,            0.019329,            0.017185,          3.0785e-08,           0.0058255,           0.0058255,           0.0058255
                 255,            0.018347,            0.014194,          3.1035e-08,             0.77313,             0.81336,             0.79652,             0.46761,             0.01932,            0.017203,          3.0777e-08,            0.005809,            0.005809,            0.005809
                 256,            0.017989,            0.013727,          3.1022e-08,              0.7812,              0.8024,             0.79838,              0.4682,            0.019352,            0.017225,          3.0776e-08,           0.0057925,           0.0057925,           0.0057925
                 257,            0.018238,            0.014159,          3.1087e-08,             0.79292,             0.78714,             0.79962,             0.46748,            0.019343,            0.017184,          3.0781e-08,            0.005776,            0.005776,            0.005776
                 258,            0.018261,             0.01382,          3.1114e-08,             0.77264,             0.80488,             0.79845,             0.46647,            0.019348,            0.017168,          3.0783e-08,           0.0057595,           0.0057595,           0.0057595
                 259,            0.017989,            0.013684,          3.1093e-08,             0.80302,             0.77178,             0.79974,             0.46619,            0.019371,            0.017172,          3.0791e-08,            0.005743,            0.005743,            0.005743
                 260,            0.017961,            0.013907,          3.1038e-08,             0.77211,             0.80836,             0.80036,              0.4644,            0.019398,            0.017206,           3.079e-08,           0.0057265,           0.0057265,           0.0057265
                 261,            0.017744,            0.013649,          3.1053e-08,             0.77518,              0.8101,             0.80039,             0.46279,            0.019391,            0.017199,          3.0787e-08,             0.00571,             0.00571,             0.00571
                 262,            0.018234,             0.01392,          3.1044e-08,             0.77218,              0.8101,             0.79841,              0.4624,             0.01942,            0.017218,          3.0785e-08,           0.0056935,           0.0056935,           0.0056935
                 263,            0.018042,             0.01428,          3.1084e-08,             0.78034,             0.79839,             0.80066,             0.46315,             0.01943,            0.017248,          3.0783e-08,            0.005677,            0.005677,            0.005677
                 264,            0.017924,            0.014081,          3.1009e-08,             0.77129,             0.81077,              0.7991,             0.46386,            0.019438,            0.017227,           3.078e-08,           0.0056605,           0.0056605,           0.0056605
                 265,            0.017648,            0.013504,          3.0894e-08,             0.77529,             0.80542,             0.80065,             0.46539,             0.01943,            0.017221,          3.0759e-08,            0.005644,            0.005644,            0.005644
                 266,            0.017639,            0.013546,          3.1046e-08,             0.79302,             0.79791,             0.79945,             0.46553,            0.019404,            0.017249,          3.0767e-08,           0.0056275,           0.0056275,           0.0056275
                 267,            0.018127,            0.013962,          3.1009e-08,             0.79848,             0.79384,              0.7983,             0.46591,            0.019365,            0.017265,          3.0756e-08,            0.005611,            0.005611,            0.005611
                 268,            0.017838,            0.013858,          3.1075e-08,             0.79672,             0.78746,             0.79868,             0.46507,            0.019352,            0.017295,           3.076e-08,           0.0055945,           0.0055945,           0.0055945
                 269,            0.018087,            0.013978,          3.1052e-08,              0.8013,             0.78687,             0.79947,             0.46576,            0.019346,            0.017301,          3.0756e-08,            0.005578,            0.005578,            0.005578
                 270,            0.017855,            0.013623,          3.1042e-08,             0.79816,             0.79443,             0.80016,             0.46534,            0.019315,            0.017345,          3.0748e-08,           0.0055615,           0.0055615,           0.0055615
                 271,            0.017874,            0.013609,          3.0975e-08,             0.79597,              0.7884,             0.79828,             0.46292,              0.0193,            0.017396,           3.074e-08,            0.005545,            0.005545,            0.005545
                 272,             0.01776,            0.013563,           3.099e-08,              0.7899,             0.78397,             0.79557,              0.4622,            0.019293,            0.017418,          3.0738e-08,           0.0055285,           0.0055285,           0.0055285
                 273,             0.01775,            0.013375,          3.1006e-08,             0.78191,             0.80139,             0.79607,             0.46197,            0.019337,            0.017449,          3.0746e-08,            0.005512,            0.005512,            0.005512
                 274,            0.018051,            0.013636,          3.1013e-08,             0.78281,             0.79116,             0.79357,              0.4631,            0.019297,            0.017466,           3.075e-08,           0.0054955,           0.0054955,           0.0054955
                 275,            0.017957,            0.013613,          3.1044e-08,             0.78441,             0.78223,             0.79265,             0.46473,            0.019287,            0.017453,          3.0756e-08,            0.005479,            0.005479,            0.005479
                 276,            0.017862,            0.013754,          3.1004e-08,             0.80004,             0.76829,             0.79221,              0.4618,            0.019289,            0.017452,          3.0754e-08,           0.0054625,           0.0054625,           0.0054625
                 277,            0.018102,            0.013607,          3.1097e-08,             0.79987,             0.76829,              0.7924,             0.46198,            0.019283,            0.017474,          3.0756e-08,            0.005446,            0.005446,            0.005446
                 278,            0.017483,            0.013166,          3.1075e-08,             0.79674,             0.76829,             0.79069,             0.46235,            0.019295,            0.017476,          3.0761e-08,           0.0054295,           0.0054295,           0.0054295
                 279,            0.017709,            0.013394,          3.1121e-08,              0.7837,             0.78903,             0.79626,             0.46198,            0.019298,            0.017483,          3.0765e-08,            0.005413,            0.005413,            0.005413
                 280,            0.017628,            0.013667,          3.1025e-08,             0.78543,             0.78439,             0.79518,             0.46275,            0.019275,            0.017449,          3.0767e-08,           0.0053965,           0.0053965,           0.0053965
                 281,            0.017895,            0.013365,          3.1061e-08,              0.7927,             0.78223,             0.79725,             0.46482,            0.019254,            0.017432,          3.0767e-08,             0.00538,             0.00538,             0.00538
                 282,            0.017838,            0.013276,           3.098e-08,             0.78505,             0.78571,               0.797,             0.46417,             0.01927,            0.017453,          3.0767e-08,           0.0053635,           0.0053635,           0.0053635
                 283,            0.017455,            0.014059,           3.098e-08,             0.78897,              0.7892,             0.79795,              0.4654,            0.019269,            0.017481,          3.0763e-08,            0.005347,            0.005347,            0.005347
                 284,            0.017811,            0.013354,          3.0978e-08,             0.80283,               0.777,             0.79853,             0.46265,            0.019293,            0.017511,          3.0751e-08,           0.0053305,           0.0053305,           0.0053305
                 285,            0.017872,            0.013684,          3.1007e-08,             0.79961,             0.77526,             0.79807,             0.46216,            0.019276,            0.017545,          3.0746e-08,            0.005314,            0.005314,            0.005314
                 286,            0.017496,            0.013433,          3.0997e-08,              0.7999,               0.777,             0.79781,             0.46281,            0.019296,            0.017603,          3.0745e-08,           0.0052975,           0.0052975,           0.0052975
                 287,            0.017739,            0.013288,          3.0994e-08,             0.79958,             0.77526,             0.79654,             0.46139,            0.019294,            0.017658,          3.0736e-08,            0.005281,            0.005281,            0.005281
                 288,            0.017716,            0.013521,          3.0963e-08,             0.80758,             0.77526,             0.79748,             0.46152,            0.019308,            0.017702,          3.0734e-08,           0.0052645,           0.0052645,           0.0052645
                 289,            0.017467,            0.013317,          3.0948e-08,             0.81262,             0.77178,             0.79767,             0.46248,            0.019309,            0.017724,          3.0722e-08,            0.005248,            0.005248,            0.005248
                 290,            0.017519,            0.013455,          3.1015e-08,             0.81482,             0.76655,             0.79929,             0.46313,            0.019284,            0.017746,          3.0726e-08,           0.0052315,           0.0052315,           0.0052315
                 291,            0.017522,            0.013304,          3.0939e-08,             0.80912,             0.77003,             0.79923,             0.46165,             0.01928,            0.017714,          3.0726e-08,            0.005215,            0.005215,            0.005215
                 292,            0.017541,             0.01314,          3.1006e-08,             0.79652,               0.777,             0.79855,              0.4619,            0.019281,            0.017734,          3.0728e-08,           0.0051985,           0.0051985,           0.0051985
                 293,             0.01756,            0.012973,          3.1051e-08,             0.79665,             0.78571,             0.80136,             0.46216,            0.019293,            0.017777,          3.0727e-08,            0.005182,            0.005182,            0.005182
                 294,            0.017558,            0.012966,          3.0932e-08,             0.79835,             0.78631,             0.80192,             0.46474,            0.019298,            0.017819,          3.0722e-08,           0.0051655,           0.0051655,           0.0051655
                 295,            0.017549,            0.013083,          3.0986e-08,             0.80441,             0.78571,             0.80267,             0.46383,            0.019285,            0.017825,          3.0724e-08,            0.005149,            0.005149,            0.005149
                 296,             0.01747,            0.013447,          3.1025e-08,             0.80476,             0.78746,              0.8023,             0.46493,            0.019289,            0.017843,          3.0727e-08,           0.0051325,           0.0051325,           0.0051325
                 297,            0.017558,            0.013228,          3.1058e-08,             0.80652,              0.7843,             0.80275,             0.46595,            0.019269,            0.017861,          3.0737e-08,            0.005116,            0.005116,            0.005116
                 298,             0.01723,            0.013288,          3.1098e-08,             0.80772,             0.78223,             0.80227,             0.46712,            0.019266,            0.017884,          3.0737e-08,           0.0050995,           0.0050995,           0.0050995
                 299,            0.017425,            0.012771,            3.11e-08,             0.80244,             0.78223,             0.80092,              0.4654,            0.019272,            0.017953,          3.0741e-08,            0.005083,            0.005083,            0.005083
                 300,            0.017636,            0.013666,          3.1044e-08,             0.80119,             0.78397,             0.80171,             0.46625,            0.019271,            0.017983,          3.0732e-08,           0.0050665,           0.0050665,           0.0050665
                 301,            0.017297,            0.013246,             3.1e-08,             0.80347,             0.78348,             0.80109,             0.46669,            0.019264,               0.018,          3.0734e-08,             0.00505,             0.00505,             0.00505
                 302,            0.017698,            0.013427,          3.1037e-08,             0.80595,             0.78146,             0.80056,             0.46574,            0.019265,             0.01801,          3.0732e-08,           0.0050335,           0.0050335,           0.0050335
                 303,            0.017263,            0.013136,          3.0831e-08,             0.80593,             0.77875,             0.79894,             0.46598,            0.019246,            0.017997,           3.073e-08,            0.005017,            0.005017,            0.005017
                 304,            0.017336,            0.012957,          3.1057e-08,             0.80259,             0.77526,              0.7976,             0.46461,            0.019223,            0.018024,          3.0728e-08,           0.0050005,           0.0050005,           0.0050005
                 305,            0.017569,            0.012892,          3.0997e-08,             0.80735,             0.77178,               0.798,             0.46425,            0.019202,            0.018023,          3.0725e-08,            0.004984,            0.004984,            0.004984
